gsurl,class
gs://tamucc_coastline/esi_images/IMG_6964_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0572_SecBC_Spr12.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7327_SecG_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_8750_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3888_SecDE_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8688_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4374_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1061_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8956_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_2072_SecOP_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_0581_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2104_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6617_SecMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_7856_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_7115_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_3218_SecEGH_Sum12_Pt2.jpg,2A
gs://tamucc_coastline/esi_images/IMG_9711_SecMO_Sum12_Pt3.jpg,9
gs://tamucc_coastline/esi_images/IMG_1344_SecABD_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_1498_SecBC_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_4492_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4852_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3788_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4726_SecJMO_Sum12_Pt3.jpg,8B
gs://tamucc_coastline/esi_images/IMG_4566_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6317_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9550_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5188_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1661_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_4968_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1541_SecABD_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0206_SecEFG_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_4747_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7606_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_7876_SecAB_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_6344_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2107_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_6598_SecQN_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_4051_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2596_SecEGH_Sum12_Pt2.jpg,1
gs://tamucc_coastline/esi_images/IMG_3548_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5699_SecJMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8269_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_9326_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4760_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_2641_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0713_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9351_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1611_SecABD_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_4791_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6003_SecJMO_Sum12_Pt3.jpg,3B
gs://tamucc_coastline/esi_images/IMG_3243_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1496_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2263_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3555_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8619_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3502_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_4578_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_2342_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_8225_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7394_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_1658_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5819_SecJMO_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_8244_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5425_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6820_SecEFG_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_6538_SecI_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_1168_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_1262_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2898_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1602_SecEGH_Sum12_Pt2.jpg,6B
gs://tamucc_coastline/esi_images/IMG_2034_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_1780_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0024_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8516_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3070_SecEGH_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_1881_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_5228_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4949_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4385_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1267_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2678_SecOP_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_7238_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6595_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7381_SecI_Sum12_Pt2.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3591_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6315_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0817_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0877_SecHKL_Sum12_Pt2.jpg,10B
gs://tamucc_coastline/esi_images/IMG_5269_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6037_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8027_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1830_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4267_SecFG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_4485_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5017_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1063_SecBC_Spr12.jpg,2A
gs://tamucc_coastline/esi_images/IMG_1106_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6749_SecMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3924_SecDE_Spr12.jpg,8D
gs://tamucc_coastline/esi_images/IMG_6072_SecC_Sum12_Pt1.jpg,1
gs://tamucc_coastline/esi_images/IMG_4786_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3618_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_8323_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3567_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7246_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_7031_SecG_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_2386_SecDE_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_0614_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5787_SecC_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_7508_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9146_SecEFG_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_5954_SecC_Sum12_Pt1.jpg,1
gs://tamucc_coastline/esi_images/IMG_6358_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8652_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8471_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9825_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3025_SecABD_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_4105_SecABD_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_0369_SecBC_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_9735_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7725_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_0677_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8552_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3227_SecDE_Spr12.jpg,6B
gs://tamucc_coastline/esi_images/IMG_9966_SecABD_Sum12_Pt1.jpg,9
gs://tamucc_coastline/esi_images/IMG_6085_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1245_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2944_SecABD_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_5058_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2191_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_0099_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_7987_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_8152_SecG_Spr12.jpg,6B
gs://tamucc_coastline/esi_images/IMG_8119_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_6443_SecI_Sum12_Pt2.jpg,8B
gs://tamucc_coastline/esi_images/IMG_8227_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_7294_SecI_Sum12_Pt2.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3239_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2661_SecOP_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_8829_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6241_SecEFG_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_4958_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_8171_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6591_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8855_SecQN_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_1738_SecOP_Sum12_Pt3.jpg,10B
gs://tamucc_coastline/esi_images/IMG_2331_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_6391_SecQN_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5874_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5061_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_7837_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2273_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6244_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8716_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_2444_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_4656_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_4464_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6097_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7384_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6565_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7651_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_3961_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4542_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_9255_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_2281_SecDE_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_6007_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0180_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0450_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8559_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1421_SecBC_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_7386_SecI_Sum12_Pt2.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5095_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6566_SecMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_9628_SecBC_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_4932_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7256_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0079_SecHKL_Sum12_Pt2.jpg,10B
gs://tamucc_coastline/esi_images/IMG_4473_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4021_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8001_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6633_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_3422_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_1074_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5899_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8385_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5338_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_4850_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_1920_SecEGH_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_0042_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8633_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1236_SecABD_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_9462_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_7875_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6121_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6017_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2729_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0763_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_0288_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7737_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5544_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1833_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6658_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7105_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_7956_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0419_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_4528_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5676_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_8227_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5136_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_6121_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1263_SecOP_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5156_SecEGH_Sum12_Pt2.jpg,3B
gs://tamucc_coastline/esi_images/IMG_6695_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3210_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_2962_SecDE_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9259_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_6023_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4667_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8305_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0609_SecBC_Spr12.jpg,2A
gs://tamucc_coastline/esi_images/IMG_5174_SecEGH_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_0625_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7466_SecEFG_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_0124_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_1376_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3880_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_5461_SecC_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_1908_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_0942_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7316_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_4363_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7311_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4033_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_1563_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3595_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8938_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3563_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1697_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1857_SecEGH_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_7911_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5964_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7042_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8261_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2565_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_4795_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_2627_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_1085_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_4324_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_4223_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_1025_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5074_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8410_SecAB_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_5714_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6921_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_4360_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_3537_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_0166_SecBC_Spr12.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7660_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_2796_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2859_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_2157_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0929_SecABD_Sum12_Pt1.jpg,9
gs://tamucc_coastline/esi_images/IMG_0563_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_1411_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4839_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7319_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1510_SecBC_Spr12.jpg,6A
gs://tamucc_coastline/esi_images/IMG_5128_SecEGH_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_7326_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_4305_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_0844_SecBC_Spr12.jpg,2A
gs://tamucc_coastline/esi_images/IMG_4833_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2161_SecDE_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_8466_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4627_SecJMO_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_3792_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5603_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5311_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_8442_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_0724_SecABD_Sum12_Pt1.jpg,9
gs://tamucc_coastline/esi_images/IMG_3028_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3788_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6556_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0865_SecABD_Sum12_Pt1.jpg,7
gs://tamucc_coastline/esi_images/IMG_8478_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_2336_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0731_SecEFG_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_0482_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3621_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0599_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_7616_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6793_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0044_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0532_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4279_SecFG_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_2200_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6486_SecEFG_Sum12_Pt1.jpg,6A
gs://tamucc_coastline/esi_images/IMG_7664_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5570_SecFG_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8948_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_5550_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4136_SecOPQ_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_3579_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_9111_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_4381_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_1920_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_5315_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0510_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0001_SecBC_Spr12.jpg,2A
gs://tamucc_coastline/esi_images/IMG_1809_SecEGH_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_6479_SecEFG_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_7063_SecG_Spr12.jpg,10A
